"journal_id","Account_Code","Account_Name","Date","Entity_ID","Entity_Name","Region","Country","Currency","FS_Subclass","Category","Normal_Balance","Financial_Statement","Debit","Credit","Amount","display_amount","Description","entry_type"
,4000,Product Sales Revenue,"2025-03-01 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2025.53,-2025.53,2025.53,Revenue,Regular
,1000,Cash and Bank,"2025-03-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2860.86,0.0,2860.86,2860.86,Sale,Regular
,4000,Product Sales Revenue,"2025-03-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2860.86,-2860.86,2860.86,Revenue,Regular
,1000,Cash and Bank,"2025-03-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1354.92,0.0,1354.92,1354.92,Sale,Regular
,4000,Product Sales Revenue,"2025-03-11 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1354.92,-1354.92,1354.92,Revenue,Regular
,1000,Cash and Bank,"2025-03-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1820.88,0.0,1820.88,1820.88,Sale,Regular
,4000,Product Sales Revenue,"2025-03-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1820.88,-1820.88,1820.88,Revenue,Regular
,1000,Cash and Bank,"2025-03-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4932.35,0.0,4932.35,4932.35,Sale,Regular
,4000,Product Sales Revenue,"2025-03-27 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4932.35,-4932.35,4932.35,Revenue,Regular
,1000,Cash and Bank,"2025-03-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1625.24,0.0,1625.24,1625.24,Sale,Regular
,4000,Product Sales Revenue,"2025-03-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1625.24,-1625.24,1625.24,Revenue,Regular
,1000,Cash and Bank,"2025-03-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4858.64,0.0,4858.64,4858.64,Sale,Regular
,4000,Product Sales Revenue,"2025-03-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4858.64,-4858.64,4858.64,Revenue,Regular
,1000,Cash and Bank,"2025-03-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3923.55,0.0,3923.55,3923.55,Sale,Regular
,4000,Product Sales Revenue,"2025-03-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3923.55,-3923.55,3923.55,Revenue,Regular
,1000,Cash and Bank,"2025-03-02 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1090.42,0.0,1090.42,1090.42,Sale,Regular
,4000,Product Sales Revenue,"2025-03-03 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1090.42,-1090.42,1090.42,Revenue,Regular
,1000,Cash and Bank,"2025-03-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2779.95,0.0,2779.95,2779.95,Sale,Regular
,4000,Product Sales Revenue,"2025-03-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2779.95,-2779.95,2779.95,Revenue,Regular
,1000,Cash and Bank,"2025-03-07 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1188.55,0.0,1188.55,1188.55,Sale,Regular
,4000,Product Sales Revenue,"2025-03-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1188.55,-1188.55,1188.55,Revenue,Regular
,1000,Cash and Bank,"2025-03-18 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2034.33,0.0,2034.33,2034.33,Sale,Regular
,4000,Product Sales Revenue,"2025-03-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2034.33,-2034.33,2034.33,Revenue,Regular
,1000,Cash and Bank,"2025-03-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2631.52,0.0,2631.52,2631.52,Sale,Regular
,4000,Product Sales Revenue,"2025-03-07 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2631.52,-2631.52,2631.52,Revenue,Regular
,1000,Cash and Bank,"2025-03-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2845.87,0.0,2845.87,2845.87,Sale,Regular
,4000,Product Sales Revenue,"2025-03-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2845.87,-2845.87,2845.87,Revenue,Regular
,1000,Cash and Bank,"2025-03-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1724.05,0.0,1724.05,1724.05,Sale,Regular
,4000,Product Sales Revenue,"2025-03-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1724.05,-1724.05,1724.05,Revenue,Regular
,1000,Cash and Bank,"2025-03-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2295.18,0.0,2295.18,2295.18,Sale,Regular
,4000,Product Sales Revenue,"2025-03-02 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2295.18,-2295.18,2295.18,Revenue,Regular
,1000,Cash and Bank,"2025-03-16 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1384.9,0.0,1384.9,1384.9,Sale,Regular
,4000,Product Sales Revenue,"2025-03-05 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1384.9,-1384.9,1384.9,Revenue,Regular
,1000,Cash and Bank,"2025-03-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3586.88,0.0,3586.88,3586.88,Sale,Regular
,4000,Product Sales Revenue,"2025-03-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3586.88,-3586.88,3586.88,Revenue,Regular
,1000,Cash and Bank,"2025-03-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2613.16,0.0,2613.16,2613.16,Sale,Regular
,4000,Product Sales Revenue,"2025-03-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2613.16,-2613.16,2613.16,Revenue,Regular
,1000,Cash and Bank,"2025-03-27 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2062.8,0.0,2062.8,2062.8,Sale,Regular
,4000,Product Sales Revenue,"2025-03-22 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2062.8,-2062.8,2062.8,Revenue,Regular
,1000,Cash and Bank,"2025-03-20 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1416.12,0.0,1416.12,1416.12,Sale,Regular
,4000,Product Sales Revenue,"2025-03-14 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1416.12,-1416.12,1416.12,Revenue,Regular
,1000,Cash and Bank,"2025-03-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4878.92,0.0,4878.92,4878.92,Sale,Regular
,4000,Product Sales Revenue,"2025-03-16 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4878.92,-4878.92,4878.92,Revenue,Regular
,1000,Cash and Bank,"2025-03-07 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4329.43,0.0,4329.43,4329.43,Sale,Regular
,4000,Product Sales Revenue,"2025-03-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4329.43,-4329.43,4329.43,Revenue,Regular
,1000,Cash and Bank,"2025-03-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3307.04,0.0,3307.04,3307.04,Sale,Regular
,4000,Product Sales Revenue,"2025-03-05 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3307.04,-3307.04,3307.04,Revenue,Regular
,1000,Cash and Bank,"2025-03-03 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2100.23,0.0,2100.23,2100.23,Sale,Regular
,4000,Product Sales Revenue,"2025-03-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2100.23,-2100.23,2100.23,Revenue,Regular
,1000,Cash and Bank,"2025-03-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1697.24,0.0,1697.24,1697.24,Sale,Regular
,4000,Product Sales Revenue,"2025-03-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1697.24,-1697.24,1697.24,Revenue,Regular
,1000,Cash and Bank,"2025-03-07 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4149.34,0.0,4149.34,4149.34,Sale,Regular
,4000,Product Sales Revenue,"2025-03-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4149.34,-4149.34,4149.34,Revenue,Regular
,1000,Cash and Bank,"2025-03-05 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4698.31,0.0,4698.31,4698.31,Sale,Regular
,4000,Product Sales Revenue,"2025-03-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4698.31,-4698.31,4698.31,Revenue,Regular
,1000,Cash and Bank,"2025-03-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1533.62,0.0,1533.62,1533.62,Sale,Regular
,4000,Product Sales Revenue,"2025-03-14 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1533.62,-1533.62,1533.62,Revenue,Regular
,1000,Cash and Bank,"2025-03-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4695.55,0.0,4695.55,4695.55,Sale,Regular
,4000,Product Sales Revenue,"2025-03-08 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4695.55,-4695.55,4695.55,Revenue,Regular
,1000,Cash and Bank,"2025-03-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4164.4,0.0,4164.4,4164.4,Sale,Regular
,4000,Product Sales Revenue,"2025-03-10 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4164.4,-4164.4,4164.4,Revenue,Regular
,1000,Cash and Bank,"2025-03-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4574.07,0.0,4574.07,4574.07,Sale,Regular
,4000,Product Sales Revenue,"2025-03-10 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4574.07,-4574.07,4574.07,Revenue,Regular
,1000,Cash and Bank,"2025-03-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1969.71,0.0,1969.71,1969.71,Sale,Regular
,4000,Product Sales Revenue,"2025-03-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1969.71,-1969.71,1969.71,Revenue,Regular
,1000,Cash and Bank,"2025-03-05 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1769.68,0.0,1769.68,1769.68,Sale,Regular
,4000,Product Sales Revenue,"2025-03-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1769.68,-1769.68,1769.68,Revenue,Regular
,6600,Depreciation Expense,"2025-04-28 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.33,Depreciation Expense,Regular
,1850,Accumulated Depreciation,"2025-04-28 0:00",E101,Global Tech - HQ,North America,United States,USD,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.33,Accrue Depreciation,Regular
,1000,Cash and Bank,"2025-04-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2627.59,0.0,2627.59,2627.59,Sale,Regular
,4000,Product Sales Revenue,"2025-04-19 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2627.59,-2627.59,2627.59,Revenue,Regular
,1000,Cash and Bank,"2025-04-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4504.45,0.0,4504.45,4504.45,Sale,Regular
,4000,Product Sales Revenue,"2025-04-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4504.45,-4504.45,4504.45,Revenue,Regular
,1000,Cash and Bank,"2025-04-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1561.76,0.0,1561.76,1561.76,Sale,Regular
,4000,Product Sales Revenue,"2025-04-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1561.76,-1561.76,1561.76,Revenue,Regular
,1000,Cash and Bank,"2025-04-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2716.03,0.0,2716.03,2716.03,Sale,Regular
,4000,Product Sales Revenue,"2025-04-16 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2716.03,-2716.03,2716.03,Revenue,Regular
,1000,Cash and Bank,"2025-04-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1435.81,0.0,1435.81,1435.81,Sale,Regular
,4000,Product Sales Revenue,"2025-04-20 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1435.81,-1435.81,1435.81,Revenue,Regular
,1000,Cash and Bank,"2025-04-16 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3085.72,0.0,3085.72,3085.72,Sale,Regular
,4000,Product Sales Revenue,"2025-04-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3085.72,-3085.72,3085.72,Revenue,Regular
,1000,Cash and Bank,"2025-04-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1825.83,0.0,1825.83,1825.83,Sale,Regular
,4000,Product Sales Revenue,"2025-04-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1825.83,-1825.83,1825.83,Revenue,Regular
,1000,Cash and Bank,"2025-04-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1997.23,0.0,1997.23,1997.23,Sale,Regular
,4000,Product Sales Revenue,"2025-04-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1997.23,-1997.23,1997.23,Revenue,Regular
,1000,Cash and Bank,"2025-04-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4763.55,0.0,4763.55,4763.55,Sale,Regular
,4000,Product Sales Revenue,"2025-04-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4763.55,-4763.55,4763.55,Revenue,Regular
,1000,Cash and Bank,"2025-04-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1492.48,0.0,1492.48,1492.48,Sale,Regular
,4000,Product Sales Revenue,"2025-04-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1492.48,-1492.48,1492.48,Revenue,Regular
,1000,Cash and Bank,"2025-04-20 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4089.08,0.0,4089.08,4089.08,Sale,Regular
,4000,Product Sales Revenue,"2025-04-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4089.08,-4089.08,4089.08,Revenue,Regular
,1000,Cash and Bank,"2025-04-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1508.82,0.0,1508.82,1508.82,Sale,Regular
,4000,Product Sales Revenue,"2025-04-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1508.82,-1508.82,1508.82,Revenue,Regular
,1000,Cash and Bank,"2025-04-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1365.56,0.0,1365.56,1365.56,Sale,Regular
,4000,Product Sales Revenue,"2025-04-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1365.56,-1365.56,1365.56,Revenue,Regular
,1000,Cash and Bank,"2025-04-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3257.22,0.0,3257.22,3257.22,Sale,Regular
,4000,Product Sales Revenue,"2025-04-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3257.22,-3257.22,3257.22,Revenue,Regular
,1000,Cash and Bank,"2025-04-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2862.53,0.0,2862.53,2862.53,Sale,Regular
,4000,Product Sales Revenue,"2025-04-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2862.53,-2862.53,2862.53,Revenue,Regular
,1000,Cash and Bank,"2025-04-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2640.27,0.0,2640.27,2640.27,Sale,Regular
,4000,Product Sales Revenue,"2025-04-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2640.27,-2640.27,2640.27,Revenue,Regular
,1000,Cash and Bank,"2025-04-02 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2957.27,0.0,2957.27,2957.27,Sale,Regular
,4000,Product Sales Revenue,"2025-04-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2957.27,-2957.27,2957.27,Revenue,Regular
,1000,Cash and Bank,"2025-04-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2452.59,0.0,2452.59,2452.59,Sale,Regular
,4000,Product Sales Revenue,"2025-04-02 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2452.59,-2452.59,2452.59,Revenue,Regular
,1000,Cash and Bank,"2025-04-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1939.48,0.0,1939.48,1939.48,Sale,Regular
,4000,Product Sales Revenue,"2025-04-21 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1939.48,-1939.48,1939.48,Revenue,Regular
,1000,Cash and Bank,"2025-04-21 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1437.79,0.0,1437.79,1437.79,Sale,Regular
,4000,Product Sales Revenue,"2025-04-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1437.79,-1437.79,1437.79,Revenue,Regular
,1000,Cash and Bank,"2025-04-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4480.68,0.0,4480.68,4480.68,Sale,Regular
,4000,Product Sales Revenue,"2025-04-14 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4480.68,-4480.68,4480.68,Revenue,Regular
,1000,Cash and Bank,"2025-04-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1711.33,0.0,1711.33,1711.33,Sale,Regular
,4000,Product Sales Revenue,"2025-04-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1711.33,-1711.33,1711.33,Revenue,Regular
,1000,Cash and Bank,"2025-04-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2545.82,0.0,2545.82,2545.82,Sale,Regular
,4000,Product Sales Revenue,"2025-04-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2545.82,-2545.82,2545.82,Revenue,Regular
,1000,Cash and Bank,"2025-04-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4246.62,0.0,4246.62,4246.62,Sale,Regular
,4000,Product Sales Revenue,"2025-04-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4246.62,-4246.62,4246.62,Revenue,Regular
,1000,Cash and Bank,"2025-04-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1728.95,0.0,1728.95,1728.95,Sale,Regular
,4000,Product Sales Revenue,"2025-04-19 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1728.95,-1728.95,1728.95,Revenue,Regular
,1000,Cash and Bank,"2025-04-19 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3086.2,0.0,3086.2,3086.2,Sale,Regular
