"journal_id","account_code","account_name","date","entity_id","entity_name","region","country","currency","fs_subclass","category","normal_balance","financial_statement","debit","credit","amount","display_amount","description","entry_type"
"",1000,Cash and Bank,"2025-04-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1420.47,0.0,1420.47,1420.469970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1420.47,-1420.47,1420.469970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-22 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4628.39,0.0,4628.39,4628.39013671875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4628.39,-4628.39,4628.39013671875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4735.89,0.0,4735.89,4735.89013671875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-23 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4735.89,-4735.89,4735.89013671875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4585.88,0.0,4585.88,4585.8798828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4585.88,-4585.88,4585.8798828125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-23 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1438.58,0.0,1438.58,1438.5799560546875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1438.58,-1438.58,1438.5799560546875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4981.46,0.0,4981.46,4981.4599609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4981.46,-4981.46,4981.4599609375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4482.05,0.0,4482.05,4482.0498046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-02 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4482.05,-4482.05,4482.0498046875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-24 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3087.82,0.0,3087.82,3087.820068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-14 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3087.82,-3087.82,3087.820068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2275.01,0.0,2275.01,2275.010009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2275.01,-2275.01,2275.010009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2092.3,0.0,2092.3,2092.300048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2092.3,-2092.3,2092.300048828125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3315.46,0.0,3315.46,3315.4599609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3315.46,-3315.46,3315.4599609375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2963.03,0.0,2963.03,2963.030029296875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2963.03,-2963.03,2963.030029296875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-14 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2472.57,0.0,2472.57,2472.570068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2472.57,-2472.57,2472.570068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2945.73,0.0,2945.73,2945.72998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2945.73,-2945.73,2945.72998046875,Revenue,Regular
"",6600,Depreciation Expense,"2025-04-28 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.330078125,Depreciation Expense,Regular
"",1850,Accumulated Depreciation,"2025-04-28 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.330078125,Accrue Depreciation,Regular
"",1000,Cash and Bank,"2025-04-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1513.04,0.0,1513.04,1513.0400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1513.04,-1513.04,1513.0400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1531.33,0.0,1531.33,1531.3299560546875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1531.33,-1531.33,1531.3299560546875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1370.56,0.0,1370.56,1370.56005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1370.56,-1370.56,1370.56005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2093.16,0.0,2093.16,2093.159912109375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2093.16,-2093.16,2093.159912109375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2330.72,0.0,2330.72,2330.719970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2330.72,-2330.72,2330.719970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4169.5,0.0,4169.5,4169.5,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4169.5,-4169.5,4169.5,Revenue,Regular
"",1000,Cash and Bank,"2025-04-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1921.84,0.0,1921.84,1921.8399658203125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1921.84,-1921.84,1921.8399658203125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4027.3,0.0,4027.3,4027.300048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4027.3,-4027.3,4027.300048828125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4026.55,0.0,4026.55,4026.550048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4026.55,-4026.55,4026.550048828125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4132.23,0.0,4132.23,4132.22998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4132.23,-4132.23,4132.22998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2522.34,0.0,2522.34,2522.340087890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2522.34,-2522.34,2522.340087890625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1238.71,0.0,1238.71,1238.7099609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1238.71,-1238.71,1238.7099609375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2331.87,0.0,2331.87,2331.8701171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2331.87,-2331.87,2331.8701171875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4595.44,0.0,4595.44,4595.43994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4595.44,-4595.44,4595.43994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2773.89,0.0,2773.89,2773.889892578125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2773.89,-2773.89,2773.889892578125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3151.72,0.0,3151.72,3151.719970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3151.72,-3151.72,3151.719970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3012.02,0.0,3012.02,3012.02001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3012.02,-3012.02,3012.02001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3232.12,0.0,3232.12,3232.1201171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3232.12,-3232.12,3232.1201171875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4269.79,0.0,4269.79,4269.7900390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4269.79,-4269.79,4269.7900390625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2486.3,0.0,2486.3,2486.300048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2486.3,-2486.3,2486.300048828125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1357.24,0.0,1357.24,1357.239990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1357.24,-1357.24,1357.239990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1986.79,0.0,1986.79,1986.7900390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1986.79,-1986.79,1986.7900390625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3264.1,0.0,3264.1,3264.10009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3264.1,-3264.1,3264.10009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3025.11,0.0,3025.11,3025.110107421875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3025.11,-3025.11,3025.110107421875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4158.88,0.0,4158.88,4158.8798828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4158.88,-4158.88,4158.8798828125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1227.73,0.0,1227.73,1227.72998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1227.73,-1227.73,1227.72998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2090.2,0.0,2090.2,2090.199951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2090.2,-2090.2,2090.199951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2387.07,0.0,2387.07,2387.070068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2387.07,-2387.07,2387.070068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2315.7,0.0,2315.7,2315.699951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2315.7,-2315.7,2315.699951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1337.01,0.0,1337.01,1337.010009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1337.01,-1337.01,1337.010009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4164.66,0.0,4164.66,4164.66015625,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4164.66,-4164.66,4164.66015625,Revenue,Regular
"",1000,Cash and Bank,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4267.52,0.0,4267.52,4267.52001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4267.52,-4267.52,4267.52001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1143.98,0.0,1143.98,1143.97998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1143.98,-1143.98,1143.97998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-04-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1563.02,0.0,1563.02,1563.02001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1563.02,-1563.02,1563.02001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-04-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3085.71,0.0,3085.71,3085.7099609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-04-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3085.71,-3085.71,3085.7099609375,Revenue,Regular
"",1000,Cash and Bank,"2025-04-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3456.6,0.0,3456.6,3456.60009765625,Sale,Regular
