"date","entity_id","account_code","debit","credit","description","journal_id","entry_type"
2025-04-10,E101,4000,0.0,2945.73,Revenue,"",Regular
2025-04-28,E202,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-04-28,E202,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-04-02,E202,1000,1513.04,0.0,Sale,"",Regular
2025-04-10,E202,4000,0.0,1513.04,Revenue,"",Regular
2025-04-05,E202,1000,1531.33,0.0,Sale,"",Regular
2025-04-20,E202,4000,0.0,1531.33,Revenue,"",Regular
2025-04-01,E202,1000,1370.56,0.0,Sale,"",Regular
2025-04-06,E202,4000,0.0,1370.56,Revenue,"",Regular
2025-04-03,E202,1000,2093.16,0.0,Sale,"",Regular
2025-04-04,E202,4000,0.0,2093.16,Revenue,"",Regular
2025-04-13,E202,1000,2330.72,0.0,Sale,"",Regular
2025-04-06,E202,4000,0.0,2330.72,Revenue,"",Regular
2025-04-01,E202,1000,4169.5,0.0,Sale,"",Regular
2025-04-01,E202,4000,0.0,4169.5,Revenue,"",Regular
2025-04-15,E202,1000,1921.84,0.0,Sale,"",Regular
2025-04-27,E202,4000,0.0,1921.84,Revenue,"",Regular
2025-04-20,E202,1000,4027.3,0.0,Sale,"",Regular
2025-04-01,E202,4000,0.0,4027.3,Revenue,"",Regular
2025-04-04,E202,1000,4026.55,0.0,Sale,"",Regular
2025-04-04,E202,4000,0.0,4026.55,Revenue,"",Regular
2025-04-02,E202,1000,4132.23,0.0,Sale,"",Regular
2025-04-02,E202,4000,0.0,4132.23,Revenue,"",Regular
2025-04-02,E202,1000,2522.34,0.0,Sale,"",Regular
2025-04-18,E202,4000,0.0,2522.34,Revenue,"",Regular
2025-04-08,E202,1000,1238.71,0.0,Sale,"",Regular
2025-04-27,E202,4000,0.0,1238.71,Revenue,"",Regular
2025-04-24,E202,1000,2331.87,0.0,Sale,"",Regular
2025-04-18,E202,4000,0.0,2331.87,Revenue,"",Regular
2025-04-22,E202,1000,4595.44,0.0,Sale,"",Regular
2025-04-07,E202,4000,0.0,4595.44,Revenue,"",Regular
2025-04-22,E202,1000,2773.89,0.0,Sale,"",Regular
2025-04-09,E202,4000,0.0,2773.89,Revenue,"",Regular
2025-04-21,E202,1000,3151.72,0.0,Sale,"",Regular
2025-04-16,E202,4000,0.0,3151.72,Revenue,"",Regular
2025-04-08,E202,1000,3012.02,0.0,Sale,"",Regular
2025-04-14,E202,4000,0.0,3012.02,Revenue,"",Regular
2025-04-12,E202,1000,3232.12,0.0,Sale,"",Regular
2025-04-09,E202,4000,0.0,3232.12,Revenue,"",Regular
2025-04-27,E202,1000,4269.79,0.0,Sale,"",Regular
2025-04-14,E202,4000,0.0,4269.79,Revenue,"",Regular
2025-04-09,E202,1000,2486.3,0.0,Sale,"",Regular
2025-04-22,E202,4000,0.0,2486.3,Revenue,"",Regular
2025-04-26,E202,1000,1357.24,0.0,Sale,"",Regular
2025-04-04,E202,4000,0.0,1357.24,Revenue,"",Regular
2025-04-24,E202,1000,1986.79,0.0,Sale,"",Regular
2025-04-27,E202,4000,0.0,1986.79,Revenue,"",Regular
2025-04-08,E202,1000,3264.1,0.0,Sale,"",Regular
2025-04-01,E202,4000,0.0,3264.1,Revenue,"",Regular
2025-04-02,E202,1000,3025.11,0.0,Sale,"",Regular
2025-04-11,E202,4000,0.0,3025.11,Revenue,"",Regular
2025-04-27,E202,1000,4158.88,0.0,Sale,"",Regular
2025-04-03,E202,4000,0.0,4158.88,Revenue,"",Regular
2025-04-13,E202,1000,1227.73,0.0,Sale,"",Regular
2025-04-15,E202,4000,0.0,1227.73,Revenue,"",Regular
2025-04-13,E202,1000,2090.2,0.0,Sale,"",Regular
2025-04-24,E202,4000,0.0,2090.2,Revenue,"",Regular
2025-04-20,E202,1000,2387.07,0.0,Sale,"",Regular
2025-04-19,E202,4000,0.0,2387.07,Revenue,"",Regular
2025-04-09,E202,1000,2315.7,0.0,Sale,"",Regular
2025-04-02,E202,4000,0.0,2315.7,Revenue,"",Regular
2025-04-06,E202,1000,1337.01,0.0,Sale,"",Regular
2025-04-01,E202,4000,0.0,1337.01,Revenue,"",Regular
2025-04-19,E202,1000,4164.66,0.0,Sale,"",Regular
2025-04-04,E202,4000,0.0,4164.66,Revenue,"",Regular
2025-04-01,E202,1000,4267.52,0.0,Sale,"",Regular
2025-04-22,E202,4000,0.0,4267.52,Revenue,"",Regular
2025-04-18,E202,1000,1143.98,0.0,Sale,"",Regular
2025-04-01,E202,4000,0.0,1143.98,Revenue,"",Regular
2025-04-21,E202,1000,1563.02,0.0,Sale,"",Regular
2025-04-10,E202,4000,0.0,1563.02,Revenue,"",Regular
2025-04-13,E202,1000,3085.71,0.0,Sale,"",Regular
2025-04-11,E202,4000,0.0,3085.71,Revenue,"",Regular
2025-04-19,E202,1000,3456.6,0.0,Sale,"",Regular
2025-04-02,E202,4000,0.0,3456.6,Revenue,"",Regular
2025-04-21,E202,1000,4465.93,0.0,Sale,"",Regular
2025-04-13,E202,4000,0.0,4465.93,Revenue,"",Regular
2025-04-06,E202,1000,2714.46,0.0,Sale,"",Regular
2025-04-01,E202,4000,0.0,2714.46,Revenue,"",Regular
2025-04-16,E202,1000,1062.04,0.0,Sale,"",Regular
2025-04-26,E202,4000,0.0,1062.04,Revenue,"",Regular
2025-04-03,E202,1000,2833.39,0.0,Sale,"",Regular
2025-04-02,E202,4000,0.0,2833.39,Revenue,"",Regular
2025-04-14,E202,1000,3841.36,0.0,Sale,"",Regular
2025-04-18,E202,4000,0.0,3841.36,Revenue,"",Regular
2025-04-20,E202,1000,2574.64,0.0,Sale,"",Regular
2025-04-07,E202,4000,0.0,2574.64,Revenue,"",Regular
2025-04-27,E202,1000,2461.62,0.0,Sale,"",Regular
2025-04-12,E202,4000,0.0,2461.62,Revenue,"",Regular
2025-04-07,E202,1000,4688.9,0.0,Sale,"",Regular
2025-04-22,E202,4000,0.0,4688.9,Revenue,"",Regular
2025-04-10,E202,1000,2272.26,0.0,Sale,"",Regular
2025-04-01,E202,4000,0.0,2272.26,Revenue,"",Regular
2025-04-08,E202,1000,1668.81,0.0,Sale,"",Regular
2025-04-07,E202,4000,0.0,1668.81,Revenue,"",Regular
2025-04-02,E202,1000,1052.88,0.0,Sale,"",Regular
2025-04-23,E202,4000,0.0,1052.88,Revenue,"",Regular
2025-04-12,E202,1000,4541.21,0.0,Sale,"",Regular
2025-04-16,E202,4000,0.0,4541.21,Revenue,"",Regular
2025-04-21,E202,1000,3987.77,0.0,Sale,"",Regular
2025-04-09,E202,4000,0.0,3987.77,Revenue,"",Regular
2025-04-10,E202,1000,4546.2,0.0,Sale,"",Regular
2025-04-13,E202,4000,0.0,4546.2,Revenue,"",Regular
2025-04-28,E303,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-04-28,E303,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-04-01,E303,1000,1256.46,0.0,Sale,"",Regular
2025-04-22,E303,4000,0.0,1256.46,Revenue,"",Regular
2025-04-01,E303,1000,3139.24,0.0,Sale,"",Regular
2025-04-13,E303,4000,0.0,3139.24,Revenue,"",Regular
2025-04-08,E303,1000,4459.26,0.0,Sale,"",Regular
2025-04-13,E303,4000,0.0,4459.26,Revenue,"",Regular
2025-04-27,E303,1000,1132.86,0.0,Sale,"",Regular
2025-04-02,E303,4000,0.0,1132.86,Revenue,"",Regular
2025-04-14,E303,1000,3285.19,0.0,Sale,"",Regular
2025-04-16,E303,4000,0.0,3285.19,Revenue,"",Regular
2025-04-27,E303,1000,1711.27,0.0,Sale,"",Regular
2025-04-10,E303,4000,0.0,1711.27,Revenue,"",Regular
2025-04-24,E303,1000,1216.2,0.0,Sale,"",Regular
2025-04-02,E303,4000,0.0,1216.2,Revenue,"",Regular
2025-04-24,E303,1000,3564.3,0.0,Sale,"",Regular
2025-04-25,E303,4000,0.0,3564.3,Revenue,"",Regular
2025-04-17,E303,1000,2299.63,0.0,Sale,"",Regular
2025-04-27,E303,4000,0.0,2299.63,Revenue,"",Regular
2025-04-04,E303,1000,2086.62,0.0,Sale,"",Regular
2025-04-22,E303,4000,0.0,2086.62,Revenue,"",Regular
2025-04-21,E303,1000,4062.04,0.0,Sale,"",Regular
2025-04-21,E303,4000,0.0,4062.04,Revenue,"",Regular
2025-04-21,E303,1000,2869.7,0.0,Sale,"",Regular
2025-04-17,E303,4000,0.0,2869.7,Revenue,"",Regular
2025-04-20,E303,1000,4671.12,0.0,Sale,"",Regular
2025-04-27,E303,4000,0.0,4671.12,Revenue,"",Regular
2025-04-01,E303,1000,4535.52,0.0,Sale,"",Regular
2025-04-04,E303,4000,0.0,4535.52,Revenue,"",Regular
2025-04-15,E303,1000,4519.42,0.0,Sale,"",Regular
2025-04-22,E303,4000,0.0,4519.42,Revenue,"",Regular
2025-04-07,E303,1000,4181.48,0.0,Sale,"",Regular
2025-04-20,E303,4000,0.0,4181.48,Revenue,"",Regular
2025-04-18,E303,1000,4515.16,0.0,Sale,"",Regular
2025-04-19,E303,4000,0.0,4515.16,Revenue,"",Regular
2025-04-19,E303,1000,3263.5,0.0,Sale,"",Regular
2025-04-10,E303,4000,0.0,3263.5,Revenue,"",Regular
2025-04-19,E303,1000,2469.87,0.0,Sale,"",Regular
2025-04-08,E303,4000,0.0,2469.87,Revenue,"",Regular
2025-04-25,E303,1000,3216.51,0.0,Sale,"",Regular
2025-04-15,E303,4000,0.0,3216.51,Revenue,"",Regular
2025-04-26,E303,1000,4384.86,0.0,Sale,"",Regular
2025-04-26,E303,4000,0.0,4384.86,Revenue,"",Regular
2025-04-26,E303,1000,3084.68,0.0,Sale,"",Regular
2025-04-20,E303,4000,0.0,3084.68,Revenue,"",Regular
2025-04-18,E303,1000,3838.41,0.0,Sale,"",Regular
2025-04-10,E303,4000,0.0,3838.41,Revenue,"",Regular
2025-04-17,E303,1000,1418.81,0.0,Sale,"",Regular
2025-04-24,E303,4000,0.0,1418.81,Revenue,"",Regular
2025-04-11,E303,1000,1271.54,0.0,Sale,"",Regular
2025-04-13,E303,4000,0.0,1271.54,Revenue,"",Regular
2025-04-18,E303,1000,2832.63,0.0,Sale,"",Regular
2025-04-17,E303,4000,0.0,2832.63,Revenue,"",Regular
2025-04-11,E303,1000,1088.15,0.0,Sale,"",Regular
2025-04-22,E303,4000,0.0,1088.15,Revenue,"",Regular
2025-04-16,E303,1000,4982.8,0.0,Sale,"",Regular
2025-04-25,E303,4000,0.0,4982.8,Revenue,"",Regular
2025-04-05,E303,1000,4791.87,0.0,Sale,"",Regular
2025-04-04,E303,4000,0.0,4791.87,Revenue,"",Regular
2025-04-18,E303,1000,2022.79,0.0,Sale,"",Regular
2025-04-04,E303,4000,0.0,2022.79,Revenue,"",Regular
2025-04-26,E303,1000,1121.92,0.0,Sale,"",Regular
2025-04-16,E303,4000,0.0,1121.92,Revenue,"",Regular
2025-04-05,E303,1000,4822.67,0.0,Sale,"",Regular
2025-04-02,E303,4000,0.0,4822.67,Revenue,"",Regular
2025-04-04,E303,1000,4994.03,0.0,Sale,"",Regular
2025-04-05,E303,4000,0.0,4994.03,Revenue,"",Regular
2025-04-18,E303,1000,3960.4,0.0,Sale,"",Regular
2025-04-08,E303,4000,0.0,3960.4,Revenue,"",Regular
2025-04-10,E303,1000,3450.06,0.0,Sale,"",Regular
2025-04-25,E303,4000,0.0,3450.06,Revenue,"",Regular
2025-04-18,E303,1000,1612.95,0.0,Sale,"",Regular
2025-04-20,E303,4000,0.0,1612.95,Revenue,"",Regular
2025-04-15,E303,1000,4487.03,0.0,Sale,"",Regular
2025-04-11,E303,4000,0.0,4487.03,Revenue,"",Regular
2025-04-26,E303,1000,1904.98,0.0,Sale,"",Regular
2025-04-20,E303,4000,0.0,1904.98,Revenue,"",Regular
2025-04-02,E303,1000,1114.72,0.0,Sale,"",Regular
2025-04-20,E303,4000,0.0,1114.72,Revenue,"",Regular
2025-04-08,E303,1000,1025.57,0.0,Sale,"",Regular
2025-04-14,E303,4000,0.0,1025.57,Revenue,"",Regular
2025-04-01,E303,1000,3903.3,0.0,Sale,"",Regular
2025-04-17,E303,4000,0.0,3903.3,Revenue,"",Regular
2025-04-02,E303,1000,1926.87,0.0,Sale,"",Regular
2025-04-01,E303,4000,0.0,1926.87,Revenue,"",Regular
2025-04-27,E303,1000,1655.04,0.0,Sale,"",Regular
2025-04-07,E303,4000,0.0,1655.04,Revenue,"",Regular
2025-04-18,E303,1000,1887.15,0.0,Sale,"",Regular
2025-04-17,E303,4000,0.0,1887.15,Revenue,"",Regular
2025-04-18,E303,1000,2323.38,0.0,Sale,"",Regular
2025-04-02,E303,4000,0.0,2323.38,Revenue,"",Regular
2025-04-25,E303,1000,3634.72,0.0,Sale,"",Regular
2025-04-26,E303,4000,0.0,3634.72,Revenue,"",Regular
2025-04-08,E303,1000,4727.11,0.0,Sale,"",Regular
2025-04-20,E303,4000,0.0,4727.11,Revenue,"",Regular
2025-04-26,E303,1000,3444.66,0.0,Sale,"",Regular
2025-04-25,E303,4000,0.0,3444.66,Revenue,"",Regular
2025-04-25,E303,1000,1637.87,0.0,Sale,"",Regular
2025-04-03,E303,4000,0.0,1637.87,Revenue,"",Regular
2025-04-07,E303,1000,2136.29,0.0,Sale,"",Regular
2025-04-16,E303,4000,0.0,2136.29,Revenue,"",Regular
2025-04-28,E404,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-04-28,E404,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-04-10,E404,1000,2849.73,0.0,Sale,"",Regular
2025-04-03,E404,4000,0.0,2849.73,Revenue,"",Regular
2025-04-15,E404,1000,1345.19,0.0,Sale,"",Regular
2025-04-16,E404,4000,0.0,1345.19,Revenue,"",Regular
2025-04-11,E404,1000,2596.84,0.0,Sale,"",Regular
2025-04-27,E404,4000,0.0,2596.84,Revenue,"",Regular
2025-04-04,E404,1000,4021.69,0.0,Sale,"",Regular
2025-04-20,E404,4000,0.0,4021.69,Revenue,"",Regular
2025-04-15,E404,1000,2695.15,0.0,Sale,"",Regular
2025-04-02,E404,4000,0.0,2695.15,Revenue,"",Regular
2025-04-27,E404,1000,4707.88,0.0,Sale,"",Regular
2025-04-25,E404,4000,0.0,4707.88,Revenue,"",Regular
2025-04-16,E404,1000,3330.6,0.0,Sale,"",Regular
2025-04-10,E404,4000,0.0,3330.6,Revenue,"",Regular
2025-04-18,E404,1000,1455.6,0.0,Sale,"",Regular
2025-04-01,E404,4000,0.0,1455.6,Revenue,"",Regular
2025-04-22,E404,1000,1918.63,0.0,Sale,"",Regular
2025-04-10,E404,4000,0.0,1918.63,Revenue,"",Regular
2025-04-03,E404,1000,1499.05,0.0,Sale,"",Regular
2025-04-20,E404,4000,0.0,1499.05,Revenue,"",Regular
2025-04-09,E404,1000,4841.95,0.0,Sale,"",Regular
2025-04-07,E404,4000,0.0,4841.95,Revenue,"",Regular
2025-04-07,E404,1000,4628.77,0.0,Sale,"",Regular
2025-04-17,E404,4000,0.0,4628.77,Revenue,"",Regular
2025-04-10,E404,1000,2542.47,0.0,Sale,"",Regular
2025-04-17,E404,4000,0.0,2542.47,Revenue,"",Regular
2025-04-16,E404,1000,3873.42,0.0,Sale,"",Regular
2025-04-20,E404,4000,0.0,3873.42,Revenue,"",Regular
2025-04-04,E404,1000,2694.46,0.0,Sale,"",Regular
2025-04-07,E404,4000,0.0,2694.46,Revenue,"",Regular
2025-04-21,E404,1000,2574.63,0.0,Sale,"",Regular
2025-04-11,E404,4000,0.0,2574.63,Revenue,"",Regular
2025-04-18,E404,1000,3940.72,0.0,Sale,"",Regular
2025-04-02,E404,4000,0.0,3940.72,Revenue,"",Regular
2025-04-26,E404,1000,4803.29,0.0,Sale,"",Regular
2025-04-09,E404,4000,0.0,4803.29,Revenue,"",Regular
2025-04-03,E404,1000,2090.24,0.0,Sale,"",Regular
2025-04-09,E404,4000,0.0,2090.24,Revenue,"",Regular
2025-04-12,E404,1000,3650.14,0.0,Sale,"",Regular
2025-04-13,E404,4000,0.0,3650.14,Revenue,"",Regular
2025-04-22,E404,1000,2101.14,0.0,Sale,"",Regular
2025-04-24,E404,4000,0.0,2101.14,Revenue,"",Regular
2025-04-14,E404,1000,2266.06,0.0,Sale,"",Regular
2025-04-10,E404,4000,0.0,2266.06,Revenue,"",Regular
2025-04-11,E404,1000,4942.48,0.0,Sale,"",Regular
2025-04-22,E404,4000,0.0,4942.48,Revenue,"",Regular
2025-04-16,E404,1000,1436.01,0.0,Sale,"",Regular
2025-04-11,E404,4000,0.0,1436.01,Revenue,"",Regular
2025-04-05,E404,1000,4528.75,0.0,Sale,"",Regular
2025-04-12,E404,4000,0.0,4528.75,Revenue,"",Regular
2025-04-04,E404,1000,4581.37,0.0,Sale,"",Regular
2025-04-05,E404,4000,0.0,4581.37,Revenue,"",Regular
2025-04-25,E404,1000,2175.45,0.0,Sale,"",Regular
2025-04-04,E404,4000,0.0,2175.45,Revenue,"",Regular
2025-04-04,E404,1000,4307.5,0.0,Sale,"",Regular
2025-04-08,E404,4000,0.0,4307.5,Revenue,"",Regular
2025-04-10,E404,1000,2967.41,0.0,Sale,"",Regular
2025-04-08,E404,4000,0.0,2967.41,Revenue,"",Regular
2025-04-04,E404,1000,3077.31,0.0,Sale,"",Regular
2025-04-03,E404,4000,0.0,3077.31,Revenue,"",Regular
2025-04-16,E404,1000,2255.34,0.0,Sale,"",Regular
2025-04-23,E404,4000,0.0,2255.34,Revenue,"",Regular
2025-04-04,E404,1000,3569.8,0.0,Sale,"",Regular
2025-04-19,E404,4000,0.0,3569.8,Revenue,"",Regular
2025-04-09,E404,1000,2994.07,0.0,Sale,"",Regular
2025-04-22,E404,4000,0.0,2994.07,Revenue,"",Regular
2025-04-06,E404,1000,3604.7,0.0,Sale,"",Regular
2025-04-13,E404,4000,0.0,3604.7,Revenue,"",Regular
2025-04-22,E404,1000,1636.35,0.0,Sale,"",Regular
2025-04-18,E404,4000,0.0,1636.35,Revenue,"",Regular
2025-04-13,E404,1000,3800.86,0.0,Sale,"",Regular
2025-04-06,E404,4000,0.0,3800.86,Revenue,"",Regular
2025-04-09,E404,1000,2798.61,0.0,Sale,"",Regular
2025-04-08,E404,4000,0.0,2798.61,Revenue,"",Regular
2025-04-12,E404,1000,4840.01,0.0,Sale,"",Regular
2025-04-03,E404,4000,0.0,4840.01,Revenue,"",Regular
2025-04-25,E404,1000,1761.71,0.0,Sale,"",Regular
2025-04-10,E404,4000,0.0,1761.71,Revenue,"",Regular
2025-04-10,E404,1000,4170.96,0.0,Sale,"",Regular
2025-04-26,E404,4000,0.0,4170.96,Revenue,"",Regular
2025-04-07,E404,1000,2491.88,0.0,Sale,"",Regular
2025-04-16,E404,4000,0.0,2491.88,Revenue,"",Regular
2025-04-07,E404,1000,2202.89,0.0,Sale,"",Regular
2025-04-20,E404,4000,0.0,2202.89,Revenue,"",Regular
2025-04-13,E404,1000,2163.7,0.0,Sale,"",Regular
2025-04-12,E404,4000,0.0,2163.7,Revenue,"",Regular
2025-04-01,E404,1000,3449.53,0.0,Sale,"",Regular
2025-04-21,E404,4000,0.0,3449.53,Revenue,"",Regular
2025-04-11,E404,1000,1195.3,0.0,Sale,"",Regular
2025-04-21,E404,4000,0.0,1195.3,Revenue,"",Regular
2025-04-14,E404,1000,4440.98,0.0,Sale,"",Regular
2025-04-08,E404,4000,0.0,4440.98,Revenue,"",Regular
2025-04-16,E404,1000,3549.73,0.0,Sale,"",Regular
2025-04-23,E404,4000,0.0,3549.73,Revenue,"",Regular
2025-04-01,E404,1000,3817.43,0.0,Sale,"",Regular
2025-04-02,E404,4000,0.0,3817.43,Revenue,"",Regular
2025-04-15,E404,1000,2150.26,0.0,Sale,"",Regular
2025-04-23,E404,4000,0.0,2150.26,Revenue,"",Regular
2025-04-05,E404,1000,3037.68,0.0,Sale,"",Regular
2025-04-18,E404,4000,0.0,3037.68,Revenue,"",Regular
2025-05-28,E101,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-05-28,E101,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-05-05,E101,1000,2351.52,0.0,Sale,"",Regular
2025-05-24,E101,4000,0.0,2351.52,Revenue,"",Regular
2025-05-14,E101,1000,1857.02,0.0,Sale,"",Regular
2025-05-26,E101,4000,0.0,1857.02,Revenue,"",Regular
2025-05-14,E101,1000,4058.16,0.0,Sale,"",Regular
2025-05-24,E101,4000,0.0,4058.16,Revenue,"",Regular
2025-05-02,E101,1000,2769.12,0.0,Sale,"",Regular
2025-05-20,E101,4000,0.0,2769.12,Revenue,"",Regular
2025-05-06,E101,1000,4883.21,0.0,Sale,"",Regular
2025-05-25,E101,4000,0.0,4883.21,Revenue,"",Regular
2025-05-24,E101,1000,4754.43,0.0,Sale,"",Regular
2025-05-13,E101,4000,0.0,4754.43,Revenue,"",Regular
2025-05-14,E101,1000,3713.76,0.0,Sale,"",Regular
2025-05-05,E101,4000,0.0,3713.76,Revenue,"",Regular
2025-05-03,E101,1000,3214.45,0.0,Sale,"",Regular
2025-05-25,E101,4000,0.0,3214.45,Revenue,"",Regular
2025-05-22,E101,1000,4219.05,0.0,Sale,"",Regular
2025-05-11,E101,4000,0.0,4219.05,Revenue,"",Regular
2025-05-04,E101,1000,2166.62,0.0,Sale,"",Regular
2025-05-21,E101,4000,0.0,2166.62,Revenue,"",Regular
2025-05-19,E101,1000,3469.21,0.0,Sale,"",Regular
2025-05-10,E101,4000,0.0,3469.21,Revenue,"",Regular
2025-05-13,E101,1000,1871.61,0.0,Sale,"",Regular
2025-05-23,E101,4000,0.0,1871.61,Revenue,"",Regular
2025-05-15,E101,1000,2379.69,0.0,Sale,"",Regular
2025-05-24,E101,4000,0.0,2379.69,Revenue,"",Regular
2025-05-02,E101,1000,1023.65,0.0,Sale,"",Regular
2025-05-24,E101,4000,0.0,1023.65,Revenue,"",Regular
2025-05-27,E101,1000,1643.35,0.0,Sale,"",Regular
2025-05-11,E101,4000,0.0,1643.35,Revenue,"",Regular
2025-05-26,E101,1000,2885.57,0.0,Sale,"",Regular
2025-05-18,E101,4000,0.0,2885.57,Revenue,"",Regular
2025-05-14,E101,1000,3076.33,0.0,Sale,"",Regular
2025-05-17,E101,4000,0.0,3076.33,Revenue,"",Regular
2025-05-24,E101,1000,3972.51,0.0,Sale,"",Regular
2025-05-13,E101,4000,0.0,3972.51,Revenue,"",Regular
2025-05-24,E101,1000,1354.13,0.0,Sale,"",Regular
2025-05-18,E101,4000,0.0,1354.13,Revenue,"",Regular
2025-05-03,E101,1000,4497.72,0.0,Sale,"",Regular
2025-05-11,E101,4000,0.0,4497.72,Revenue,"",Regular
2025-05-01,E101,1000,1798.38,0.0,Sale,"",Regular
2025-05-11,E101,4000,0.0,1798.38,Revenue,"",Regular
2025-05-12,E101,1000,4396.77,0.0,Sale,"",Regular
2025-05-15,E101,4000,0.0,4396.77,Revenue,"",Regular
2025-05-01,E101,1000,2300.71,0.0,Sale,"",Regular
2025-05-25,E101,4000,0.0,2300.71,Revenue,"",Regular
2025-05-14,E101,1000,1585.64,0.0,Sale,"",Regular
2025-05-24,E101,4000,0.0,1585.64,Revenue,"",Regular
2025-05-17,E101,1000,1371.82,0.0,Sale,"",Regular
2025-05-16,E101,4000,0.0,1371.82,Revenue,"",Regular
2025-05-22,E101,1000,3832.07,0.0,Sale,"",Regular
2025-05-23,E101,4000,0.0,3832.07,Revenue,"",Regular
2025-05-13,E101,1000,1755.04,0.0,Sale,"",Regular
2025-05-22,E101,4000,0.0,1755.04,Revenue,"",Regular
2025-05-18,E101,1000,2514.24,0.0,Sale,"",Regular
2025-05-26,E101,4000,0.0,2514.24,Revenue,"",Regular
2025-05-11,E101,1000,3849.7,0.0,Sale,"",Regular
2025-05-03,E101,4000,0.0,3849.7,Revenue,"",Regular
2025-05-16,E101,1000,3523.84,0.0,Sale,"",Regular
2025-05-24,E101,4000,0.0,3523.84,Revenue,"",Regular
2025-05-17,E101,1000,1368.55,0.0,Sale,"",Regular
2025-05-24,E101,4000,0.0,1368.55,Revenue,"",Regular
2025-05-21,E101,1000,4105.23,0.0,Sale,"",Regular
2025-05-20,E101,4000,0.0,4105.23,Revenue,"",Regular
2025-05-03,E101,1000,1920.05,0.0,Sale,"",Regular
2025-05-12,E101,4000,0.0,1920.05,Revenue,"",Regular
2025-05-23,E101,1000,3155.91,0.0,Sale,"",Regular
2025-05-17,E101,4000,0.0,3155.91,Revenue,"",Regular
2025-05-12,E101,1000,4106.02,0.0,Sale,"",Regular
2025-05-10,E101,4000,0.0,4106.02,Revenue,"",Regular
2025-05-20,E101,1000,3369.68,0.0,Sale,"",Regular
2025-05-27,E101,4000,0.0,3369.68,Revenue,"",Regular
2025-05-25,E101,1000,1538.24,0.0,Sale,"",Regular
2025-05-16,E101,4000,0.0,1538.24,Revenue,"",Regular
2025-05-13,E101,1000,1743.93,0.0,Sale,"",Regular
2025-05-26,E101,4000,0.0,1743.93,Revenue,"",Regular
2025-05-16,E101,1000,4452.67,0.0,Sale,"",Regular
2025-05-16,E101,4000,0.0,4452.67,Revenue,"",Regular
2025-05-05,E101,1000,4850.6,0.0,Sale,"",Regular
2025-05-06,E101,4000,0.0,4850.6,Revenue,"",Regular
2025-05-27,E101,1000,4427.67,0.0,Sale,"",Regular
2025-05-26,E101,4000,0.0,4427.67,Revenue,"",Regular
2025-05-26,E101,1000,2217.89,0.0,Sale,"",Regular
2025-05-07,E101,4000,0.0,2217.89,Revenue,"",Regular
2025-05-17,E101,1000,2348.12,0.0,Sale,"",Regular
2025-05-07,E101,4000,0.0,2348.12,Revenue,"",Regular
2025-05-18,E101,1000,4163.53,0.0,Sale,"",Regular
2025-05-19,E101,4000,0.0,4163.53,Revenue,"",Regular
2025-05-21,E101,1000,2780.37,0.0,Sale,"",Regular
2025-05-25,E101,4000,0.0,2780.37,Revenue,"",Regular
2025-05-11,E101,1000,2000.33,0.0,Sale,"",Regular
2025-05-11,E101,4000,0.0,2000.33,Revenue,"",Regular
2025-05-03,E101,1000,1020.1,0.0,Sale,"",Regular
2025-05-07,E101,4000,0.0,1020.1,Revenue,"",Regular
2025-05-19,E101,1000,2899.09,0.0,Sale,"",Regular
2025-05-07,E101,4000,0.0,2899.09,Revenue,"",Regular
2025-05-10,E101,1000,3028.13,0.0,Sale,"",Regular
2025-05-20,E101,4000,0.0,3028.13,Revenue,"",Regular
2025-05-11,E101,1000,4203.3,0.0,Sale,"",Regular
2025-05-14,E101,4000,0.0,4203.3,Revenue,"",Regular
2025-05-28,E202,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-05-28,E202,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-05-11,E202,1000,2865.41,0.0,Sale,"",Regular
2025-05-19,E202,4000,0.0,2865.41,Revenue,"",Regular
2025-05-15,E202,1000,3548.91,0.0,Sale,"",Regular
2025-05-06,E202,4000,0.0,3548.91,Revenue,"",Regular
2025-05-07,E202,1000,1399.81,0.0,Sale,"",Regular
2025-05-08,E202,4000,0.0,1399.81,Revenue,"",Regular
2025-05-16,E202,1000,4495.52,0.0,Sale,"",Regular
2025-05-01,E202,4000,0.0,4495.52,Revenue,"",Regular
2025-05-23,E202,1000,4841.31,0.0,Sale,"",Regular
2025-05-12,E202,4000,0.0,4841.31,Revenue,"",Regular
2025-05-03,E202,1000,2259.7,0.0,Sale,"",Regular
2025-05-02,E202,4000,0.0,2259.7,Revenue,"",Regular
2025-05-23,E202,1000,4308.34,0.0,Sale,"",Regular
2025-05-13,E202,4000,0.0,4308.34,Revenue,"",Regular
2025-05-23,E202,1000,3923.83,0.0,Sale,"",Regular
2025-05-13,E202,4000,0.0,3923.83,Revenue,"",Regular
2025-05-03,E202,1000,3144.81,0.0,Sale,"",Regular
